date,signals_count,buy_count,sell_count,skip_count,executable_count,rejected_count,risk_status,cumulative_drawdown,rolling_20d_return,rolling_20d_winrate,consecutive_losses,rejection_rate,action_tomorrow
2020-01-02,1,1,0,0,0,1,NORMAL,0.0,,,0,0.0,continue
2020-01-03,0,0,0,0,0,0,NORMAL,0.0,,,0,0.0,continue
2020-01-06,0,0,0,0,0,0,NORMAL,0.0,,,0,0.0,continue
2020-01-07,0,0,0,0,0,0,NORMAL,0.0,,,0,0.0,continue
2020-01-08,0,0,0,0,0,0,NORMAL,0.0,,,0,0.0,continue
2020-01-09,0,0,0,0,0,0,NORMAL,0.0,,,0,0.0,continue
2020-01-10,0,0,0,0,0,0,NORMAL,0.0,,,0,0.0,continue
2020-01-13,0,0,0,0,0,0,NORMAL,0.0,,,0,0.0,continue
2020-01-14,0,0,0,0,0,0,NORMAL,0.0,,,0,0.0,continue
2020-01-15,0,0,0,0,0,0,NORMAL,0.0,,,0,0.0,continue
2020-01-16,0,0,0,0,0,0,NORMAL,0.0,,,0,0.0,continue
2020-01-17,0,0,0,0,0,0,NORMAL,0.0,,,0,0.0,continue
2020-01-20,0,0,0,0,0,0,NORMAL,-0.00010872240195642745,,,1,0.0,continue
2020-01-21,0,0,0,0,0,0,NORMAL,0.0,,,0,0.0,continue
2020-01-22,0,0,0,0,0,0,NORMAL,0.0,,,0,0.0,continue
2020-01-23,0,0,0,0,0,0,NORMAL,0.0,,,0,0.0,continue
2020-02-03,11,10,1,0,11,0,NORMAL,-0.002486982977528902,,,1,0.0,continue
2020-02-04,0,0,0,0,0,0,NORMAL,0.0,,,0,0.0,continue
2020-02-05,0,0,0,0,0,0,NORMAL,0.0,,,0,0.0,continue
2020-02-06,13,10,3,0,3,10,NORMAL,0.0,,,0,0.0,continue
2020-02-07,0,0,0,0,0,0,NORMAL,0.0,0.026784562978713566,0.9,0,0.0,continue
2020-02-10,0,0,0,0,0,0,NORMAL,0.0,0.03469430021568165,0.9,0,0.0,continue
2020-02-11,15,10,5,0,5,10,NORMAL,-0.008587216247063708,0.025687360317705688,0.85,1,0.0,continue
2020-02-12,0,0,0,0,0,0,NORMAL,-0.0006802680344349069,0.03374492476713664,0.85,0,0.0,continue
2020-02-13,0,0,0,0,0,0,NORMAL,-0.010541493123563166,0.023493366175614705,0.8,1,0.0,continue
2020-02-14,14,11,3,0,4,10,NORMAL,-0.009636816528371391,0.024226514962677914,0.8,0,0.0,continue
2020-02-17,0,0,0,0,0,0,NORMAL,0.0,0.056279711578103964,0.8,0,0.0,continue
2020-02-18,0,0,0,0,0,0,NORMAL,0.0,0.07824819046390008,0.8,0,0.0,continue
2020-02-19,14,11,2,1,3,11,NORMAL,-0.01155533104994708,0.0657043703684026,0.75,1,0.0833,continue
2020-02-20,0,0,0,0,0,0,NORMAL,0.0,0.09353400371049814,0.75,0,0.0,continue
2020-02-21,1,0,1,0,1,0,NORMAL,0.0,0.09990036275743597,0.75,0,0.0,continue
2020-02-24,23,11,12,0,14,9,NORMAL,-0.0011041783219805951,0.09880534137653751,0.7,1,0.0,continue
2020-02-25,0,0,0,0,0,0,NORMAL,-0.017009639809782522,0.08118076752664694,0.7,2,0.0,continue
2020-02-26,0,0,0,0,0,0,WARNING,-0.022170768270642065,0.07518529046238687,0.65,3,0.0,warn
2020-02-27,5,3,2,0,2,3,NORMAL,-0.019803211781315132,0.07684160142158891,0.65,0,0.0,continue
2020-02-28,0,0,0,0,0,0,NORMAL,-0.07893380489672727,0.014403692790611267,0.6,1,0.0,continue
2020-03-02,0,0,0,0,0,0,NORMAL,-0.04430359507634165,0.04680440619340698,0.65,0,0.0,continue
2020-03-03,8,5,3,0,6,2,NORMAL,-0.038800721123833565,0.04607376498985727,0.65,0,0.0,continue
2020-03-04,0,0,0,0,0,0,NORMAL,-0.019951619186054724,0.05829285851857935,0.65,0,0.0,continue
2020-03-05,0,0,0,0,0,0,NORMAL,0.0,0.07796924976015163,0.65,0,0.0,continue
2020-03-06,9,3,5,1,6,3,NORMAL,0.0,0.07658816875176,0.65,0,0.25,continue
2020-03-09,0,0,0,0,0,0,NORMAL,-0.018877525195389964,0.06541378705311818,0.6,1,0.0,continue
2020-03-10,0,0,0,0,0,0,NORMAL,0.0,0.08989279647394444,0.65,0,0.0,continue
2020-03-11,17,0,1,16,1,16,HALTED,0.0,0.12296969779868205,0.65,0,1.0,halt
2020-03-12,0,0,0,0,0,0,NORMAL,-0.006286703063121514,0.1148905597773211,0.65,1,0.0,continue
2020-03-13,1,0,1,0,1,0,NORMAL,-0.010324529592943967,0.076580866553277,0.6,2,0.0,continue
2020-03-16,16,11,4,1,9,7,WARNING,-0.047407992153192954,0.014977844532480411,0.55,3,0.0833,warn
2020-03-17,0,0,0,0,0,0,WARNING,-0.05611774063699206,0.017454715325634584,0.5,4,0.0,warn
2020-03-18,0,0,0,0,0,0,HALTED,-0.06618550740105611,-0.019034482098518768,0.5,5,0.0,halt
2020-03-19,13,8,5,0,9,4,WARNING,-0.0445457730103048,-0.00247655197043517,0.5,0,0.0,warn
2020-03-20,2,0,2,0,2,0,NORMAL,-0.01644317572035788,0.027998513158678406,0.5,0,0.0,continue
2020-03-23,0,0,0,0,0,0,NORMAL,-0.044140836650371044,0.015214649497166777,0.5,1,0.0,continue
2020-03-24,16,9,7,0,8,8,NORMAL,-0.016238620956605984,0.050364365873273975,0.55,0,0.0,continue
2020-03-25,0,0,0,0,0,0,NORMAL,0.0,0.07441546903118135,0.6,0,0.0,continue
2020-03-26,1,0,1,0,1,0,NORMAL,-0.029529364139657673,0.10962717383284493,0.55,1,0.0,continue
2020-03-27,14,8,6,0,8,6,NORMAL,-0.018344244182374427,0.08174474147015331,0.6,0,0.0,continue
2020-03-30,1,0,1,0,1,0,NORMAL,-0.04388643215512142,0.047566429479922734,0.55,1,0.0,continue
2020-03-31,1,0,1,0,1,0,NORMAL,-0.04698197358669879,0.024092363290097563,0.5,2,0.0,continue
2020-04-01,17,1,16,0,16,1,WARNING,-0.05070213595866684,-0.005318655452036913,0.45,3,0.0,warn
2020-04-02,0,0,0,0,0,0,WARNING,-0.05069274134806371,-0.011685599062128738,0.45,0,0.0,warn
2020-04-03,0,0,0,0,0,0,WARNING,-0.05044848147237997,0.007589493530110403,0.45,0,0.0,warn
2020-04-07,0,0,0,0,0,0,WARNING,-0.05043908686177683,-0.022824636080050142,0.5,0,0.0,warn
2020-04-08,0,0,0,0,0,0,WARNING,-0.050363929976950945,-0.042079422281983137,0.5,0,0.0,warn
2020-04-09,0,0,0,0,0,0,WARNING,-0.050298167702728595,-0.035952405339461646,0.5,0,0.0,warn
2020-04-10,0,0,0,0,0,0,WARNING,-0.050110275490664075,-0.03182763066706229,0.55,0,0.0,warn
2020-04-13,0,0,0,0,0,0,NORMAL,-0.05006330243764819,0.005912100880141047,0.6,0,0.0,continue
2020-04-14,0,0,0,0,0,0,NORMAL,-0.05004451321644172,0.01521431463024503,0.65,0,0.0,continue
2020-04-15,0,0,0,0,0,0,NORMAL,-0.05005390782704486,0.026149531901066725,0.65,1,0.0,continue
2020-04-16,0,0,0,0,0,0,NORMAL,-0.05001632938463211,0.0029483188892449608,0.7,0,0.0,continue
2020-04-17,0,0,0,0,0,0,WARNING,-0.05001632938463211,-0.025708340301764943,0.65,0,0.0,warn
2020-04-20,0,0,0,0,0,0,NORMAL,-0.04992238327859995,0.0026225757534961147,0.65,0,0.0,continue
2020-04-21,0,0,0,0,0,0,WARNING,-0.04980964795136132,-0.02569900013404902,0.7,0,0.0,warn
2020-04-22,0,0,0,0,0,0,WARNING,-0.049753280287741904,-0.04975328028774195,0.7,0,0.0,warn
2020-04-23,0,0,0,0,0,0,WARNING,-0.04973449106653563,-0.020819926106229625,0.7,0,0.0,warn
2020-04-24,0,0,0,0,0,0,WARNING,-0.04961236112869366,-0.03185242561968771,0.75,0,0.0,warn
2020-04-27,0,0,0,0,0,0,WARNING,-0.04957478268628092,-0.005949450695466374,0.75,0,0.0,warn
2020-04-28,0,0,0,0,0,0,WARNING,-0.049537204243867976,-0.0026811986618824335,0.8,0,0.0,warn
2020-04-29,0,0,0,0,0,0,NORMAL,-0.049659334181709945,0.0010984979704025122,0.8,1,0.0,continue
2020-04-30,0,0,0,0,0,0,NORMAL,-0.04950902041205837,0.0012469313019751738,0.85,0,0.0,continue
2020-05-06,11,10,1,0,2,9,NORMAL,-0.042830745109493175,0.008022457143451067,0.85,0,0.0,continue
2020-05-07,0,0,0,0,0,0,NORMAL,-0.04641362550193071,0.004239287131714731,0.8,1,0.0,continue
2020-05-08,0,0,0,0,0,0,NORMAL,-0.04354439075898518,0.007181213343971038,0.8,0,0.0,continue
2020-05-11,10,10,0,0,1,9,NORMAL,-0.04666615953007221,0.003824366816130853,0.75,1,0.0,continue
2020-05-12,0,0,0,0,0,0,NORMAL,-0.048501987106663966,0.0016931316788701967,0.7,2,0.0,continue
2020-05-13,0,0,0,0,0,0,WARNING,-0.05124538578097926,-0.0012443811744133892,0.65,3,0.0,warn
2020-05-14,10,10,0,0,0,10,WARNING,-0.0524296238515131,-0.002510760417992919,0.6,4,0.0,warn
2020-05-15,0,0,0,0,0,0,HALTED,-0.053812958715564636,-0.0039571202192338895,0.55,5,0.0,halt
2020-05-18,0,0,0,0,0,0,HALTED,-0.07013889578401587,-0.021182012935389793,0.55,6,0.0,halt
2020-05-19,10,10,0,0,3,7,WARNING,-0.06211296789987386,-0.01273352257455751,0.55,0,0.0,warn
2020-05-20,0,0,0,0,0,0,WARNING,-0.05382330140613698,-0.004105894148941913,0.6,0,0.0,warn
2020-05-21,2,0,2,0,2,0,NORMAL,-0.04241009926500693,0.00778743824371686,0.6,0,0.0,continue
2020-05-22,12,11,1,0,2,10,WARNING,-0.051887330728078516,-0.002245785642893683,0.55,1,0.0,warn
2020-05-25,1,0,1,0,1,0,WARNING,-0.06854724189401966,-0.01979736257985265,0.5,2,0.0,warn
2020-05-26,0,0,0,0,0,0,WARNING,-0.052053236103767775,-0.0025682941099411938,0.5,0,0.0,warn
2020-05-27,13,3,9,1,10,3,WARNING,-0.05661747407225362,-0.007410042639523162,0.45,1,0.25,warn
2020-05-28,0,0,0,0,0,0,WARNING,-0.04350121864475437,0.006350575347151555,0.45,0,0.0,warn
2020-05-29,1,0,1,0,1,0,WARNING,-0.02627716542154467,0.024603986340026918,0.45,0,0.0,warn
2020-06-01,11,10,0,1,3,8,NORMAL,-0.0006324641474079354,0.05142243042205363,0.5,0,0.0909,continue
2020-06-02,0,0,0,0,0,0,NORMAL,0.0,0.056491252161380956,0.5,0,0.0,continue
2020-06-03,1,0,0,1,0,1,HALTED,0.0,0.09081267321273812,0.5,0,1.0,halt
2020-06-04,16,8,2,6,6,10,HALTED,0.0,0.11817654534227295,0.55,0,0.4286,halt
2020-06-05,2,0,2,0,2,0,NORMAL,-0.011099314994638221,0.10938647038468408,0.5,1,0.0,continue
2020-06-08,0,0,0,0,0,0,NORMAL,-0.029100534728984474,0.09129351159671395,0.5,2,0.0,continue
2020-06-09,15,13,1,1,5,10,NORMAL,-0.01038632582315707,0.11554471579428371,0.55,0,0.0714,continue
2020-06-10,1,0,1,0,1,0,NORMAL,-0.014666847766819013,0.11210762148291065,0.55,1,0.0,continue
2020-06-11,1,1,0,0,1,0,NORMAL,-0.023643683806613205,0.10358691159508226,0.55,2,0.0,continue
2020-06-12,15,6,7,2,11,4,WARNING,-0.03184031118537795,0.11353561288089042,0.55,3,0.25,warn
2020-06-15,0,0,0,0,0,0,WARNING,-0.03432729529695034,0.10117063566365192,0.55,4,0.0,warn
2020-06-16,0,0,0,0,0,0,NORMAL,-0.018525356068268724,0.10938434361526217,0.55,0,0.0,continue
2020-06-17,14,10,4,0,6,8,NORMAL,-0.008019838751235471,0.10789506133836801,0.55,0,0.0,continue
2020-06-18,0,0,0,0,0,0,NORMAL,-0.016858867181477208,0.10899889507447358,0.5,1,0.0,continue
2020-06-19,0,0,0,0,0,0,NORMAL,-0.02219387522380036,0.12270877497071497,0.5,2,0.0,continue
2020-06-22,15,6,4,5,9,6,HALTED,-0.03033591144776364,0.09398800531474683,0.5,3,0.4545,halt
2020-06-23,0,0,0,0,0,0,WARNING,-0.038830017907897474,0.0896513675430255,0.45,4,0.0,warn
2020-06-24,0,0,0,0,0,0,HALTED,-0.044112642940741624,0.06880257946562929,0.45,5,0.0,halt
2020-06-29,15,6,6,3,8,7,HALTED,-0.04749581975525445,0.046180768879807266,0.4,6,0.3333,halt
2020-06-30,0,0,0,0,0,0,WARNING,-0.024915519099989753,0.04349940030920241,0.4,0,0.0,warn
2020-07-01,1,0,1,0,1,0,WARNING,-0.023748506238042824,0.032481461594561445,0.4,0,0.0,warn
2020-07-02,15,10,4,1,6,9,WARNING,-0.012254473178593666,0.01557045167857396,0.4,0,0.0909,warn
2020-07-03,0,0,0,0,0,0,WARNING,-0.006628537960548664,-0.0066285379605486305,0.4,0,0.0,warn
2020-07-06,0,0,0,0,0,0,WARNING,0.0,0.03987947364738398,0.4,0,0.0,warn
2020-07-07,15,8,6,1,9,6,WARNING,0.0,0.06088821731793037,0.45,0,0.1111,warn
2020-07-08,0,0,0,0,0,0,NORMAL,0.0,0.05269613637401194,0.5,0,0.0,continue
2020-07-09,0,0,0,0,0,0,NORMAL,0.0,0.07406136378702244,0.5,0,0.0,continue
2020-07-10,15,10,4,1,9,6,NORMAL,-0.012565358981657174,0.07031647014868136,0.5,1,0.0909,continue
2020-07-13,0,0,0,0,0,0,NORMAL,0.0,0.1059289184581178,0.55,0,0.0,continue
2020-07-14,1,0,0,1,0,1,HALTED,-0.003286896814825378,0.10513268108694951,0.55,1,1.0,halt
2020-07-15,12,5,6,1,8,4,NORMAL,-0.03179854771245347,0.05623573322071729,0.55,2,0.1667,continue
2020-07-16,0,0,0,0,0,0,WARNING,-0.05454640263218495,0.02049631846829003,0.5,3,0.0,warn
2020-07-17,0,0,0,0,0,0,WARNING,-0.060287746553295087,0.02341843029997359,0.45,4,0.0,warn
2020-07-20,11,5,5,1,7,4,NORMAL,-0.029093771086671782,0.0631602839169847,0.5,0,0.1667,continue
2020-07-21,0,0,0,0,0,0,NORMAL,-0.027044258829568624,0.07435048351556461,0.55,0,0.0,continue
2020-07-22,0,0,0,0,0,0,NORMAL,-0.03355031242868714,0.07659723804853802,0.55,1,0.0,continue
2020-07-23,13,4,5,4,7,6,HALTED,-0.031954530422759024,0.08433443476797708,0.6,0,0.5,halt
2020-07-24,0,0,0,0,0,0,NORMAL,-0.05229385092356648,0.06532230124850269,0.6,1,0.0,continue
2020-07-27,0,0,0,0,0,0,NORMAL,-0.0524805123410331,0.04044737024453893,0.6,2,0.0,continue
2020-07-28,11,4,4,3,5,6,HALTED,-0.0562649145200974,0.03505302801377752,0.55,3,0.4286,halt
2020-07-29,0,0,0,0,0,0,NORMAL,-0.04391214361904082,0.03639889411881203,0.55,0,0.0,continue
2020-07-30,0,0,0,0,0,0,NORMAL,-0.03789983957580173,0.03700969874081239,0.55,0,0.0,continue
2020-07-31,9,4,5,0,5,4,NORMAL,-0.026244610349145783,0.013884307924886041,0.55,0,0.0,continue
2020-08-03,0,0,0,0,0,0,NORMAL,-0.01049204258237676,0.028607327008567163,0.55,0,0.0,continue
2020-08-04,0,0,0,0,0,0,NORMAL,-0.012765096940236307,0.014672744904008717,0.5,1,0.0,continue
2020-08-05,10,5,5,0,8,2,NORMAL,0.0,0.01491509243460154,0.5,0,0.0,continue
2020-08-06,1,0,1,0,1,0,NORMAL,0.0,0.03497437931060987,0.5,0,0.0,continue
2020-08-07,0,0,0,0,0,0,WARNING,-0.015629663061839664,-0.005661041878249229,0.5,1,0.0,warn
2020-08-10,17,3,1,13,2,15,HALTED,0.0,0.023688808370863956,0.5,0,0.8125,halt
2020-08-11,1,0,1,0,1,0,NORMAL,-0.01874798199926747,0.03407718468072907,0.5,1,0.0,continue
2020-08-12,1,0,1,0,1,0,NORMAL,-0.023796758879664204,0.053508756315269856,0.5,2,0.0,continue
2020-08-13,9,6,3,0,3,6,NORMAL,-0.010308890120805155,0.07459026598394147,0.55,0,0.0,continue
2020-08-14,1,0,1,0,1,0,NORMAL,-0.000826999475882348,0.05002956111903312,0.6,0,0.0,continue
2020-08-17,0,0,0,0,0,0,NORMAL,-0.00042939293448018384,0.04823465836472507,0.6,0,0.0,continue
2020-08-18,9,6,3,0,7,2,NORMAL,0.0,0.06228281184708906,0.6,0,0.0,continue
2020-08-19,0,0,0,0,0,0,NORMAL,0.0,0.0609709778703591,0.65,0,0.0,continue
2020-08-20,1,0,1,0,1,0,NORMAL,-0.019313297093930145,0.06281053169761419,0.6,1,0.0,continue
2020-08-21,7,5,2,0,4,3,NORMAL,-0.012148990888181832,0.07078568843966648,0.65,0,0.0,continue
2020-08-24,0,0,0,0,0,0,NORMAL,0.0,0.0883984941381526,0.7,0,0.0,continue
2020-08-25,1,1,0,0,1,0,NORMAL,0.0,0.08318557630805601,0.75,0,0.0,continue
2020-08-26,10,4,6,0,8,2,NORMAL,-0.021865661347566765,0.05288003119691176,0.7,1,0.0,continue
2020-08-27,0,0,0,0,0,0,NORMAL,0.0,0.07763531492344633,0.7,0,0.0,continue
2020-08-28,0,0,0,0,0,0,NORMAL,-0.007353427019761609,0.05268163437370865,0.65,1,0.0,continue
2020-08-31,12,3,8,1,10,2,NORMAL,-0.004634696062318796,0.05799517381544539,0.65,0,0.25,continue
2020-09-01,0,0,0,0,0,0,NORMAL,0.0,0.05744810957945545,0.7,0,0.0,continue
2020-09-02,1,0,1,0,1,0,NORMAL,0.0,0.07146020395398889,0.7,0,0.0,continue
2020-09-03,14,6,6,2,8,6,NORMAL,-0.0030838733565078293,0.08511595310857079,0.65,1,0.25,continue
2020-09-04,0,0,0,0,0,0,NORMAL,0.0,0.06932856500553419,0.7,0,0.0,continue
2020-09-07,0,0,0,0,0,0,NORMAL,0.0,0.10069758715050603,0.7,0,0.0,continue
2020-09-08,15,9,6,0,8,7,NORMAL,0.0,0.13879532642077752,0.75,0,0.0,continue
2020-09-09,1,0,1,0,1,0,NORMAL,-0.016710518333886204,0.10450489705987076,0.75,1,0.0,continue
2020-09-10,1,0,0,1,0,1,HALTED,-0.08901975150472702,0.013571037391102658,0.7,2,1.0,halt
2020-09-11,18,6,7,5,10,8,HALTED,-0.08629515616125544,0.016198083848231626,0.7,0,0.4545,halt
2020-09-14,0,0,0,0,0,0,NORMAL,-0.05331964554912617,0.04594296845022261,0.7,0,0.0,continue
2020-09-15,3,0,1,2,1,2,HALTED,-0.04040445288236478,0.05977338223844386,0.7,0,1.0,halt
2020-09-16,15,10,5,0,5,10,NORMAL,-0.057356838076460685,0.06155333252693729,0.65,1,0.0,continue
2020-09-17,0,0,0,0,0,0,NORMAL,-0.04943130233340263,0.06271508262353787,0.7,0,0.0,continue
2020-09-18,0,0,0,0,0,0,NORMAL,-0.04462913369873156,0.05501346969019294,0.7,0,0.0,continue
2020-09-21,15,5,9,1,10,5,NORMAL,-0.05368135096888016,0.03647963355235051,0.65,1,0.1667,continue
2020-09-22,0,0,0,0,0,0,NORMAL,-0.06419808037207232,0.04787336153223953,0.6,2,0.0,continue
2020-09-23,0,0,0,0,0,0,NORMAL,-0.05404763493825123,0.02251955465029365,0.65,0,0.0,continue
2020-09-24,15,10,5,0,5,10,WARNING,-0.08836141578999485,-0.007271693955612779,0.6,1,0.0,warn
2020-09-25,0,0,0,0,0,0,WARNING,-0.09253055017325286,-0.014510798257986401,0.6,2,0.0,warn
2020-09-28,0,0,0,0,0,0,HALTED,-0.11377833818635251,-0.05236814662544631,0.55,3,0.0,halt
2020-09-29,19,11,7,1,9,10,HALTED,-0.10113434163966724,-0.057965408553256714,0.55,0,0.0833,halt
2020-09-30,1,0,1,0,1,0,HALTED,-0.1045410479779844,-0.05863266777725595,0.5,1,0.0,halt
2020-10-09,0,0,0,0,0,0,WARNING,-0.07316736617393818,-0.036445974773213985,0.55,0,0.0,warn
2020-10-12,11,6,4,1,7,4,WARNING,-0.04692998759292682,-0.019015491712871646,0.55,0,0.1429,warn
2020-10-13,0,0,0,0,0,0,WARNING,-0.042058808935040916,-0.04205880893504088,0.55,0,0.0,warn
2020-10-14,0,0,0,0,0,0,WARNING,-0.05037119894285139,-0.03423272722487536,0.5,1,0.0,warn
2020-10-15,14,9,4,1,5,9,NORMAL,-0.050876577922475213,0.04187047265322752,0.5,2,0.1,continue
2020-10-16,0,0,0,0,0,0,NORMAL,-0.042486551638548045,0.047946122665448954,0.55,0,0.0,continue
2020-10-19,1,0,1,0,1,0,NORMAL,-0.047960081629833014,0.0056614293241588065,0.5,1,0.0,continue
2020-10-20,13,9,4,0,6,7,NORMAL,-0.0309235771987857,0.009880074696112295,0.5,0,0.0,continue
2020-10-21,0,0,0,0,0,0,WARNING,-0.05021254224524875,0.0075790035082135,0.45,1,0.0,warn
2020-10-22,0,0,0,0,0,0,NORMAL,-0.045057360799517165,0.004601394454311736,0.5,0,0.0,continue
2020-10-23,14,9,5,0,6,8,WARNING,-0.053283979311166574,-0.009059147518222233,0.45,1,0.0,warn
2020-10-26,0,0,0,0,0,0,WARNING,-0.05561704894216056,-0.0020455033568895775,0.4,2,0.0,warn
2020-10-27,0,0,0,0,0,0,WARNING,-0.058006520995974364,0.006616314036371751,0.4,3,0.0,warn
2020-10-28,11,6,5,0,6,5,WARNING,-0.058084515593365464,-0.004267530590560731,0.4,4,0.0,warn
2020-10-29,0,0,0,0,0,0,WARNING,-0.056340685391359724,0.035124369408281675,0.4,0,0.0,warn
2020-10-30,0,0,0,0,0,0,WARNING,-0.08923590549571005,0.0036305846749682402,0.4,1,0.0,warn
2020-11-02,17,10,6,1,8,9,WARNING,-0.08179710275484958,0.03608717413435092,0.45,0,0.0909,warn
2020-11-03,0,0,0,0,0,0,NORMAL,-0.062616961206533,0.04285109801991527,0.5,0,0.0,continue
2020-11-04,0,0,0,0,0,0,WARNING,-0.06782456372759124,0.041002978603859486,0.45,1,0.0,warn
2020-11-05,15,8,6,1,6,9,NORMAL,-0.050339985178504965,0.024629453217674735,0.5,0,0.1111,continue
2020-11-06,0,0,0,0,0,0,WARNING,-0.06438219778689366,-0.018311572042739588,0.45,1,0.0,warn
2020-11-09,0,0,0,0,0,0,WARNING,-0.049165487668021646,-0.00741870043721593,0.45,0,0.0,warn
2020-11-10,13,6,6,1,6,7,WARNING,-0.05507770906841994,-0.004956157732715294,0.4,1,0.1429,warn
2020-11-11,0,0,0,0,0,0,WARNING,-0.05533185175006689,-0.004694093227453622,0.4,2,0.0,warn
2020-11-12,1,0,1,0,1,0,WARNING,-0.0493371036517144,-0.007154523025122428,0.45,0,0.0,warn
2020-11-13,15,8,6,1,9,6,WARNING,-0.054095085964790596,-0.006444062078258539,0.4,1,0.1111,warn
2020-11-16,0,0,0,0,0,0,WARNING,-0.04653251640152597,-0.016107026066758512,0.45,0,0.0,warn
2020-11-17,0,0,0,0,0,0,WARNING,-0.05441160309049711,-0.004421053164014976,0.4,1,0.0,warn
2020-11-18,9,4,5,0,5,4,WARNING,-0.041869190625099834,0.003338598616862143,0.45,0,0.0,warn
2020-11-19,0,0,0,0,0,0,WARNING,-0.0419753598915842,0.011945101986712059,0.4,1,0.0,warn
2020-11-20,0,0,0,0,0,0,WARNING,-0.038052405494986806,0.018599068764952653,0.45,0,0.0,warn
2020-11-23,9,3,6,0,7,2,NORMAL,-0.027509392562760544,0.032375095064839154,0.5,0,0.0,continue
2020-11-24,0,0,0,0,0,0,NORMAL,-0.03378134198032457,0.02580186228528869,0.5,1,0.0,continue
2020-11-25,0,0,0,0,0,0,NORMAL,-0.04925418545459013,0.007509595705849081,0.5,2,0.0,continue
2020-11-26,14,9,5,0,6,8,WARNING,-0.054274551838624084,0.03838683789583808,0.45,3,0.0,warn
2020-11-27,0,0,0,0,0,0,NORMAL,-0.047922975471196776,0.03689176693439333,0.5,0,0.0,continue
2020-11-30,0,0,0,0,0,0,NORMAL,-0.04614397669966809,0.017573375904121002,0.5,0,0.0,continue
2020-12-01,14,8,3,3,4,10,WARNING,-0.03494910437796535,0.035267459397008594,0.5,0,0.2727,warn
2020-12-02,0,0,0,0,0,0,NORMAL,-0.030564977230076486,0.02082325004717145,0.55,0,0.0,continue
2020-12-03,0,0,0,0,0,0,NORMAL,-0.03658079329224698,0.029714488575233844,0.5,1,0.0,continue
2020-12-04,12,6,5,1,7,5,NORMAL,-0.028067046634969624,0.02218939337961845,0.55,0,0.1429,continue
2020-12-07,0,0,0,0,0,0,NORMAL,-0.025077054667603613,0.03174933503922239,0.55,0,0.0,continue
2020-12-08,0,0,0,0,0,0,NORMAL,-0.028616472589026228,0.028280173530284447,0.55,1,0.0,continue
2020-12-09,10,6,3,1,3,7,NORMAL,-0.04804398852825141,0.0013602246689443653,0.55,2,0.1429,continue
2020-12-10,0,0,0,0,0,0,NORMAL,-0.046739433666324895,0.0077763125968832725,0.55,0,0.0,continue
2020-12-11,0,0,0,0,0,0,WARNING,-0.056446622412573595,-0.010397948730910933,0.55,1,0.0,warn
2020-12-14,15,10,5,0,8,7,WARNING,-0.05553829788874582,-0.0011915277322893658,0.55,0,0.0,warn
2020-12-15,0,0,0,0,0,0,WARNING,-0.07178750412417832,-0.031225708646815842,0.55,1,0.0,warn
2020-12-16,0,0,0,0,0,0,HALTED,-0.09374065420148348,-0.05403336421915117,0.5,2,0.0,halt
2020-12-17,13,8,5,0,7,6,WARNING,-0.08114872040885031,-0.044801104717185236,0.55,0,0.0,warn
2020-12-18,0,0,0,0,0,0,HALTED,-0.08958519574686438,-0.0638317765841353,0.5,1,0.0,halt
2020-12-21,0,0,0,0,0,0,HALTED,-0.08384541977755325,-0.051814439083424535,0.5,0,0.0,halt
2020-12-22,14,8,5,1,7,7,HALTED,-0.11081615593122635,-0.06475124006311983,0.5,1,0.1111,halt
2020-12-23,0,0,0,0,0,0,HALTED,-0.11287849393268519,-0.06196718319042327,0.5,2,0.0,halt
2020-12-24,0,0,0,0,0,0,HALTED,-0.13990454427419655,-0.09661147830819972,0.5,3,0.0,halt
2020-12-25,13,4,7,2,7,6,HALTED,-0.1264608741767718,-0.08420232772573799,0.5,0,0.3333,halt
2020-12-28,0,0,0,0,0,0,HALTED,-0.14671067108491836,-0.11580898708447473,0.45,1,0.0,halt
2020-12-29,0,0,0,0,0,0,HALTED,-0.1409257731773514,-0.11384032282220002,0.45,0,0.0,halt
2020-12-30,14,9,3,2,4,10,HALTED,-0.13749328097843677,-0.10474411033493225,0.45,0,0.1818,halt
2020-12-31,0,0,0,0,0,0,HALTED,-0.1221173169598382,-0.09676621211293157,0.5,0,0.0,halt
2021-01-04,15,1,14,0,14,1,HALTED,-0.12501126555451048,-0.1025047275431954,0.45,1,0.0,halt
2021-01-05,0,0,0,0,0,0,HALTED,-0.12487218381541605,-0.09909135630798671,0.45,0,0.0,halt
2021-01-06,0,0,0,0,0,0,HALTED,-0.12451578685898644,-0.08033123107496076,0.5,0,0.0,halt
2021-01-07,0,0,0,0,0,0,HALTED,-0.12432454946773135,-0.08138920096087232,0.55,0,0.0,halt
2021-01-08,0,0,0,0,0,0,HALTED,-0.12437670511989185,-0.07199389490927244,0.5,1,0.0,halt
2021-01-11,0,0,0,0,0,0,HALTED,-0.1244288607720522,-0.07294161608597582,0.5,2,0.0,halt
2021-01-12,0,0,0,0,0,0,HALTED,-0.12428108642426446,-0.05655341048878626,0.5,0,0.0,halt
2021-01-13,0,0,0,0,0,0,WARNING,-0.12443755338074568,-0.03387209116416312,0.5,1,0.0,warn
2021-01-14,0,0,0,0,0,0,WARNING,-0.12444624598943899,-0.04712136397073341,0.5,2,0.0,warn
2021-01-15,0,0,0,0,0,0,WARNING,-0.12428108642426446,-0.03810998076405736,0.5,0,0.0,warn
